Timestamp,PM25,PM10,NO2,SO2,CO,Ozone,NH3,RH,WS,WD,City,AQI,AQI_Category,Month,Year
2022-10-23,152.53,544.89,140.02,16.67,1.94,59.09,25.96,56.55,0.34,67.48,Delhi,467.9065294117647,Severe,10,2022
2022-10-24,181.19,466.93,119.3,20.62,1.44,70.28,30.24,58.02,0.45,8.25,Delhi,422.5062941176471,Severe,10,2022
2022-10-25,179.21,421.96,88.25,20.33,1.44,6.28,17.13,57.53,0.57,15.26,Delhi,390.05049999999994,Very Poor,10,2022
2022-10-26,153.41,438.74,117.06,16.88,1.5,11.47,17.17,63.83,0.4,29.77,Delhi,406.0897647058824,Severe,10,2022
2022-10-27,230.7,605.61,127.78,19.1,1.64,16.79,24.95,68.07,0.38,9.0,Delhi,385.3023076923077,Very Poor,10,2022
2022-10-28,267.48,647.07,149.78,19.69,1.69,34.31,28.07,69.92,0.32,4.87,Delhi,407.92208,Severe,10,2022
2022-10-29,252.13,633.52,132.54,16.5,2.14,14.47,27.71,70.67,0.34,9.82,Delhi,401.84348,Severe,10,2022
2022-10-30,283.96,586.76,122.32,15.92,2.17,14.79,27.14,69.76,0.36,6.8,Delhi,492.28964705882356,Severe,10,2022
2022-10-31,294.62,543.81,132.52,14.11,2.18,15.39,27.79,71.6,0.34,21.47,Delhi,467.2775882352941,Severe,10,2022
2022-11-01,293.94,521.29,117.36,16.29,1.66,24.0,28.18,68.31,0.42,3.38,Delhi,454.163,Severe,11,2022
2022-11-02,276.01,547.35,103.23,12.43,1.09,14.8,32.67,68.8,0.49,1.75,Delhi,469.33911764705886,Severe,11,2022
2022-11-03,398.79,687.22,116.26,17.74,2.31,19.31,35.93,65.56,0.35,6.68,Delhi,459.92084,Severe,11,2022
2022-11-04,320.45,572.09,116.01,14.5,1.67,13.8,36.09,70.58,0.56,6.42,Delhi,483.74652941176475,Severe,11,2022
2022-11-05,172.2,306.3,75.71,14.63,1.48,12.39,45.75,74.34,1.24,52.61,Delhi,340.7523076923077,Very Poor,11,2022
2022-11-06,169.07,313.82,108.29,22.49,1.57,19.61,33.28,72.5,1.32,71.05,Delhi,338.3686923076923,Very Poor,11,2022
2022-11-07,193.11,372.34,215.82,41.55,1.97,18.22,28.39,68.8,0.93,64.81,Delhi,356.67607692307695,Very Poor,11,2022
2022-11-08,230.47,387.84,184.35,27.9,1.73,14.22,49.27,70.86,1.11,76.76,Delhi,385.1271538461539,Very Poor,11,2022
2022-11-09,130.69,306.06,216.55,41.79,2.4,22.32,37.61,60.04,0.93,60.21,Delhi,309.14084615384616,Very Poor,11,2022
2022-11-10,195.62,432.75,281.83,29.34,1.57,12.99,52.73,66.05,0.91,144.24,Delhi,402.6014705882353,Severe,11,2022
2022-11-11,186.35,391.55,198.31,27.43,1.82,11.1,39.43,60.23,1.25,195.21,Delhi,352.41812500000003,Very Poor,11,2022
2022-11-12,193.65,413.55,94.52,19.02,1.64,14.66,21.29,54.97,1.24,201.19,Delhi,379.643125,Very Poor,11,2022
2022-11-13,168.86,422.57,72.44,25.72,1.31,17.56,38.06,57.59,0.93,212.12,Delhi,390.805375,Very Poor,11,2022
2022-11-14,160.94,409.61,84.24,37.43,1.64,27.68,23.56,60.64,1.15,105.27,Delhi,374.767375,Very Poor,11,2022
2022-11-15,116.69,329.15,77.89,26.38,2.48,20.16,19.03,59.02,0.66,122.77,Delhi,289.077,Poor,11,2022
2022-11-16,117.4,249.28,63.72,35.91,1.56,18.7,14.76,54.91,1.13,223.84,Delhi,291.42,Poor,11,2022
2022-11-17,126.86,294.42,70.0,36.56,1.92,14.77,10.47,59.41,1.15,234.76,Delhi,306.22415384615385,Very Poor,11,2022
2022-11-18,156.3,373.35,81.72,27.58,1.97,10.96,11.04,57.3,0.87,211.68,Delhi,329.89562500000005,Very Poor,11,2022
2022-11-19,191.57,499.79,99.27,28.58,1.78,13.79,16.67,60.31,0.58,195.58,Delhi,441.6424117647059,Severe,11,2022
2022-11-20,230.4,471.91,100.86,29.37,1.77,15.72,18.67,60.48,0.74,218.54,Delhi,425.4064117647059,Severe,11,2022
2022-11-21,171.68,391.14,97.85,30.09,1.69,11.2,19.16,59.24,0.87,218.27,Delhi,351.91075,Very Poor,11,2022
2022-11-22,123.98,336.45,85.89,27.66,1.64,5.79,17.52,54.76,0.97,226.47,Delhi,304.0309230769231,Very Poor,11,2022
2022-11-23,123.18,365.04,89.16,27.87,1.61,7.22,18.28,53.81,1.01,223.35,Delhi,319.612,Very Poor,11,2022
2022-11-24,126.95,321.96,88.7,29.8,1.87,11.05,19.06,55.54,0.99,226.33,Delhi,306.29269230769233,Very Poor,11,2022
2022-11-25,242.43,466.42,109.53,31.48,2.04,12.39,25.57,62.69,0.63,178.68,Delhi,422.20929411764706,Severe,11,2022
2022-11-26,223.27,427.9,103.02,29.65,1.96,13.85,23.92,60.48,0.73,230.36,Delhi,397.40125,Very Poor,11,2022
2022-11-27,234.99,463.77,103.72,29.44,2.11,30.58,23.76,63.88,0.63,183.85,Delhi,420.6660588235294,Severe,11,2022
2022-11-28,287.26,539.79,147.42,27.46,2.06,8.6,28.83,66.52,0.6,144.74,Delhi,464.9365294117647,Severe,11,2022
2022-11-29,306.11,579.51,172.55,29.42,2.49,8.43,37.51,70.15,0.59,155.84,Delhi,488.0675882352941,Severe,11,2022
2022-11-30,267.54,530.39,158.62,33.47,2.13,7.58,39.33,69.62,0.62,175.47,Delhi,459.46241176470585,Severe,11,2022
2022-12-01,269.93,497.49,167.07,40.66,2.03,8.6,38.8,70.81,0.63,216.84,Delhi,440.303,Severe,12,2022
2022-12-02,248.84,445.04,185.0,33.06,2.07,7.44,50.24,69.93,0.64,175.91,Delhi,409.75858823529416,Severe,12,2022
2022-12-03,294.94,494.35,177.28,33.42,2.51,10.41,51.58,73.84,0.56,113.16,Delhi,438.4744117647059,Severe,12,2022
2022-12-04,323.55,519.66,163.66,28.4,2.01,6.34,46.91,73.91,0.69,167.21,Delhi,453.21376470588234,Severe,12,2022
2022-12-05,220.81,415.91,144.46,25.07,1.77,6.71,41.75,68.62,0.68,195.98,Delhi,382.563625,Very Poor,12,2022
2022-12-06,197.21,344.75,139.86,19.65,1.48,4.23,43.03,66.04,1.17,229.93,Delhi,359.79838461538463,Very Poor,12,2022
2022-12-07,139.67,257.33,114.67,19.03,2.53,5.12,31.79,64.46,1.41,232.35,Delhi,315.9794615384615,Very Poor,12,2022
2022-12-08,179.23,314.13,118.89,27.15,2.31,5.28,32.32,67.67,1.03,177.55,Delhi,346.1059230769231,Very Poor,12,2022
2022-12-09,207.26,356.68,122.74,28.64,1.62,5.13,36.68,67.7,0.74,143.41,Delhi,367.45184615384613,Very Poor,12,2022
2022-12-10,317.55,451.28,139.04,27.79,1.65,5.78,49.94,70.78,0.64,148.4,Delhi,427.7498,Severe,12,2022
2022-12-11,180.88,298.08,111.81,12.37,1.55,3.72,48.38,66.88,0.87,197.24,Delhi,347.3624615384615,Very Poor,12,2022
2022-12-12,116.45,237.22,101.68,15.41,3.09,3.84,38.73,59.28,1.05,175.16,Delhi,288.285,Poor,12,2022
2022-12-13,86.35,210.06,87.15,15.21,1.94,4.14,45.95,53.16,1.64,201.31,Delhi,187.95499999999998,Moderate,12,2022
2022-12-14,106.21,201.95,78.65,16.5,1.94,4.44,30.2,56.41,1.55,219.47,Delhi,254.49299999999997,Poor,12,2022
2022-12-15,115.91,228.78,90.1,16.48,1.59,6.37,25.7,57.81,1.27,232.22,Delhi,286.503,Poor,12,2022
2022-12-16,189.76,321.28,105.57,21.72,1.79,4.71,25.97,64.39,0.98,212.56,Delhi,354.1249230769231,Very Poor,12,2022
2022-12-17,279.21,420.82,116.65,16.38,3.3,5.69,32.82,67.66,0.78,160.58,Delhi,412.56716,Severe,12,2022
2022-12-18,378.27,519.88,131.45,11.57,2.64,4.36,50.22,74.14,0.6,125.5,Delhi,453.3418823529412,Severe,12,2022
2022-12-19,365.44,477.48,136.7,13.01,2.81,5.11,37.08,78.84,0.62,133.4,Delhi,446.71424,Severe,12,2022
2022-12-20,263.8,436.11,109.59,11.09,2.8,4.08,42.18,76.45,0.72,193.49,Delhi,406.4648,Severe,12,2022
2022-12-21,226.49,439.15,69.69,13.1,2.38,2.98,40.63,80.61,1.01,151.43,Delhi,406.3285294117647,Severe,12,2022
2022-12-22,270.97,471.55,87.0,11.04,2.54,2.9,44.12,82.01,0.83,150.88,Delhi,425.19676470588234,Severe,12,2022
2022-12-23,203.24,333.41,78.61,10.01,2.27,3.07,44.78,79.27,0.99,112.42,Delhi,364.3904615384615,Very Poor,12,2022
2022-12-24,183.4,320.05,85.25,11.49,2.03,2.72,43.06,71.83,1.09,189.08,Delhi,349.28153846153845,Very Poor,12,2022
2022-12-25,198.77,307.49,69.97,11.29,2.67,2.73,45.41,79.69,1.18,229.08,Delhi,360.9863846153846,Very Poor,12,2022
2022-12-26,243.19,363.51,70.22,12.07,2.63,5.67,43.97,87.52,0.9,184.97,Delhi,394.81392307692306,Very Poor,12,2022
2022-12-27,217.62,326.75,87.02,8.29,2.44,10.28,45.46,80.15,1.16,234.95,Delhi,375.34138461538464,Very Poor,12,2022
2022-12-28,174.25,330.57,120.71,13.7,2.29,11.95,37.0,67.54,1.52,240.67,Delhi,342.3134615384615,Very Poor,12,2022
2022-12-29,198.48,364.08,140.97,9.74,2.51,12.46,56.75,65.2,1.12,152.33,Delhi,360.7655384615384,Very Poor,12,2022
2022-12-30,257.34,376.15,97.59,17.3,2.01,15.87,45.91,73.56,1.72,64.27,Delhi,403.90664,Severe,12,2022
2022-12-31,189.61,334.48,91.99,14.25,2.14,10.04,45.04,77.95,1.49,240.49,Delhi,354.0106923076923,Very Poor,12,2022
2021-01-01,465.44,507.46,97.6,25.14,4.57,38.86,59.12,80.61,0.44,165.53,Delhi,486.31424,Severe,1,2021
2021-01-02,312.56,398.5,90.35,34.86,3.04,28.77,54.05,68.23,0.57,131.42,Delhi,425.77376,Severe,1,2021
2021-01-03,147.15,264.5833333333333,60.04,22.09,2.1,27.63,58.55,84.3,0.66,127.36,Delhi,321.6757692307692,Very Poor,1,2021
2021-01-04,111.79,264.5833333333333,73.46,19.84,2.32,29.29,56.55,86.66,0.42,187.16,Delhi,272.90700000000004,Poor,1,2021
2021-01-05,85.35,264.5833333333333,56.34,29.44,2.04,32.29,51.5,81.4,0.36,152.29,Delhi,184.65499999999997,Moderate,1,2021
2021-01-06,147.11,243.39,55.27,21.11,2.26,32.68,48.58,84.87,0.37,187.44,Delhi,321.6453076923077,Very Poor,1,2021
2021-01-07,131.17,203.55,53.06,12.49,2.14,27.91,45.45,83.21,0.33,264.03,Delhi,309.5063846153846,Very Poor,1,2021
2021-01-08,208.98,318.94,60.25,20.41,2.23,20.19,37.46,84.32,0.31,218.91,Delhi,368.76169230769233,Very Poor,1,2021
2021-01-09,168.98,254.18,63.96,20.01,2.26,16.96,37.25,79.13,0.4,274.28,Delhi,338.3001538461538,Very Poor,1,2021
2021-01-10,135.55,200.28,58.42,12.36,2.07,20.99,47.37,76.52,0.7,275.51,Delhi,312.8419230769231,Very Poor,1,2021
2021-01-11,140.67,212.06,72.35,12.82,2.22,21.57,48.69,77.44,0.64,274.34,Delhi,316.741,Very Poor,1,2021
2021-01-12,192.56,258.19,77.41,14.74,2.6,16.91,54.88,81.83,0.38,250.99,Delhi,356.2572307692308,Very Poor,1,2021
2021-01-13,295.41,372.25,88.43,18.45,3.12,21.01,52.54,80.38,0.34,174.76,Delhi,418.98236,Severe,1,2021
2021-01-14,460.66,551.15,106.3,36.21,4.07,32.74,54.12,83.08,0.39,177.6,Delhi,484.42136,Severe,1,2021
2021-01-15,482.07,599.13,99.58,34.31,4.24,31.58,60.24,81.12,0.45,142.59,Delhi,499.49335294117645,Severe,1,2021
2021-01-16,328.41,374.56,81.8,18.85,3.25,13.44,57.72,88.81,0.3,243.48,Delhi,432.05036,Severe,1,2021
2021-01-17,247.89,274.21,49.17,16.03,2.41,23.51,53.07,85.22,1.0,155.9,Delhi,398.39315384615384,Very Poor,1,2021
2021-01-18,255.96,343.45,66.76,24.5,3.54,27.39,47.36,80.86,0.73,155.98,Delhi,403.36016,Severe,1,2021
2021-01-19,299.0,367.72,81.57,20.86,3.69,17.59,52.3,83.12,0.45,253.9,Delhi,420.404,Severe,1,2021
2021-01-20,165.25,237.09,72.71,15.18,2.63,16.28,46.37,79.95,0.5,262.21,Delhi,335.4596153846154,Very Poor,1,2021
2021-01-21,164.18,284.55,103.3,17.06,3.44,22.72,40.46,70.77,0.58,255.68,Delhi,334.6447692307692,Very Poor,1,2021
2021-01-22,267.46,335.07,63.59,11.61,3.12,19.07,47.14,86.7,1.01,142.29,Delhi,407.91416,Severe,1,2021
2021-01-23,181.57,239.89,58.67,12.19,2.42,26.74,44.26,79.53,1.18,143.67,Delhi,347.8879230769231,Very Poor,1,2021
2021-01-24,261.26,359.8,56.28,12.69,2.77,15.98,45.66,88.98,0.31,232.23,Delhi,405.45896,Severe,1,2021
2021-01-25,181.7,274.23,77.9,14.24,3.0,19.47,40.62,81.41,0.31,246.07,Delhi,347.98692307692306,Very Poor,1,2021
2021-01-26,215.08,306.13,56.03,15.02,4.7,36.67,42.18,77.16,0.31,232.95,Delhi,373.40707692307694,Very Poor,1,2021
2021-01-27,202.31,350.42,97.41,16.37,3.62,21.61,41.53,70.88,0.32,237.02,Delhi,363.6822307692308,Very Poor,1,2021
2021-01-28,348.08,461.27,96.77,26.93,4.07,50.9,42.03,79.84,0.3,184.09,Delhi,439.83968,Severe,1,2021
2021-01-29,268.22,389.7,89.06,15.02,3.06,24.67,36.03,73.8,0.36,249.03,Delhi,408.21512,Severe,1,2021
2021-01-30,183.07,301.49,93.45,19.43,3.07,24.03,29.92,63.23,0.39,253.42,Delhi,349.03023076923074,Very Poor,1,2021
2021-01-31,250.67,393.06,102.98,18.67,4.12,24.16,32.48,68.11,0.31,222.53,Delhi,401.26532,Severe,1,2021
2021-02-01,312.19,460.73,118.78,30.49,4.19,31.63,40.39,67.96,0.3,188.46,Delhi,425.62724000000003,Severe,2,2021
2021-02-02,293.64,421.41,121.69,23.87,3.86,23.86,43.85,69.34,0.32,187.42,Delhi,418.28144,Severe,2,2021
2021-02-03,191.88,285.61,62.02,16.63,2.37,28.28,46.57,67.72,0.94,143.31,Delhi,355.7393846153846,Very Poor,2,2021
2021-02-04,153.38,230.73,62.31,18.23,2.2,21.08,42.91,74.45,0.49,169.43,Delhi,326.4201538461538,Very Poor,2,2021
2021-02-05,68.26,158.71,65.37,14.18,2.05,22.3,33.6,74.44,0.32,217.35,Delhi,139.7486,Moderate,2,2021
2021-02-06,92.69,186.91,60.45,14.25,2.06,23.03,31.59,69.12,0.51,266.51,Delhi,209.87699999999998,Poor,2,2021
2021-02-07,139.89,248.84,69.34,14.74,2.52,25.39,28.17,69.17,0.51,263.55,Delhi,316.147,Very Poor,2,2021
2021-02-08,202.0,299.45,58.87,9.44,3.01,22.03,27.94,73.67,0.37,236.1,Delhi,363.44615384615383,Very Poor,2,2021
2021-02-09,231.15,408.54,93.33,22.56,3.37,22.96,29.27,71.66,0.33,214.03,Delhi,385.645,Very Poor,2,2021
2021-02-10,241.7,404.65,77.91,21.91,3.13,33.23,34.1,67.18,0.39,183.34,Delhi,393.67923076923074,Very Poor,2,2021
2021-02-11,205.54,320.14,104.51,12.96,2.38,25.88,46.31,68.46,0.33,197.38,Delhi,366.142,Very Poor,2,2021
2021-02-12,256.27,398.2,98.99,6.02,2.12,17.03,48.87,85.01,0.3,161.4,Delhi,403.48292,Severe,2,2021
2021-02-13,287.24,454.43,134.18,11.86,2.33,26.29,61.59,78.63,0.31,190.45,Delhi,415.74704,Severe,2,2021
2021-02-14,248.3,436.86,140.25,21.46,2.3,32.19,60.92,72.56,0.37,162.44,Delhi,404.9949411764706,Severe,2,2021
2021-02-15,194.13,362.89,124.46,17.67,1.81,31.45,60.27,69.1,0.48,152.11,Delhi,357.45284615384617,Very Poor,2,2021
2021-02-16,195.83,344.16,116.94,29.56,1.83,31.25,62.43,62.77,0.41,143.48,Delhi,358.74746153846155,Very Poor,2,2021
2021-02-17,184.76,346.1,126.9,18.21,1.94,26.56,56.76,66.45,0.32,168.43,Delhi,350.3172307692308,Very Poor,2,2021
2021-02-18,185.26,316.44,117.77,21.67,1.84,27.3,52.94,67.86,0.35,150.08,Delhi,350.698,Very Poor,2,2021
2021-02-19,191.26,329.66,119.85,18.15,1.87,27.24,53.34,72.3,0.42,216.45,Delhi,355.26723076923076,Very Poor,2,2021
2021-02-20,150.45,277.83,108.33,14.29,1.88,26.95,52.88,69.8,0.42,240.94,Delhi,324.18884615384616,Very Poor,2,2021
2021-02-21,185.0,323.68,126.72,17.99,1.76,30.91,44.38,63.19,0.46,251.56,Delhi,350.5,Very Poor,2,2021
2021-02-22,155.89,325.0,122.58,17.5,2.41,28.11,46.24,63.76,0.53,233.33,Delhi,328.33161538461536,Very Poor,2,2021
2021-02-23,130.29,359.24,146.38,14.91,3.29,28.68,41.87,59.0,0.39,203.31,Delhi,312.4345,Very Poor,2,2021
2021-02-24,201.6,501.88,146.4,16.07,3.93,32.69,48.82,59.36,0.4,209.46,Delhi,442.8595294117647,Severe,2,2021
2021-02-25,154.87,357.91,111.8,10.46,2.68,32.54,54.51,59.98,0.48,230.29,Delhi,327.55484615384614,Very Poor,2,2021
2021-02-26,122.43,332.45,99.28,22.92,2.99,25.48,54.97,59.54,0.52,238.14,Delhi,302.85053846153846,Very Poor,2,2021
2021-02-27,86.83,284.56,83.23,9.41,1.99,22.95,42.91,51.64,0.49,189.75,Delhi,235.2144,Poor,2,2021
2021-02-28,86.93,238.4,79.07,14.72,1.79,33.74,38.15,48.7,0.41,217.64,Delhi,192.344,Moderate,2,2021
2021-03-01,69.21,219.05,72.4,19.25,1.88,40.13,33.3,50.23,0.76,247.46,Delhi,179.573,Moderate,3,2021
2021-03-02,67.82,251.69,71.12,14.02,1.7,47.2,29.91,47.7,1.1,271.13,Delhi,202.6731,Poor,3,2021
2021-03-03,103.78,292.81,106.2,28.41,2.42,34.44,31.57,46.87,0.61,231.9,Delhi,246.474,Poor,3,2021
2021-03-04,190.08,435.07,137.85,33.74,3.16,70.89,42.09,55.8,0.42,174.17,Delhi,403.9525294117647,Severe,3,2021
2021-03-05,116.88,301.38,93.96,19.49,2.04,36.13,44.13,54.73,0.9,242.76,Delhi,289.70399999999995,Poor,3,2021
2021-03-06,102.33,256.7,96.52,23.55,2.62,37.8,38.44,52.9,0.57,239.79,Delhi,241.689,Poor,3,2021
2021-03-07,146.96,325.54,76.36,27.25,2.08,62.74,42.89,52.44,0.97,136.71,Delhi,321.5310769230769,Very Poor,3,2021
2021-03-08,110.19,244.88,59.03,20.67,1.92,50.57,45.06,58.12,1.22,139.36,Delhi,267.627,Poor,3,2021
2021-03-09,145.62,321.17,73.35,32.34,2.05,41.72,53.37,60.42,0.93,134.69,Delhi,320.5106153846154,Very Poor,3,2021
2021-03-10,87.66,231.2,87.79,24.34,2.18,42.78,43.34,54.07,0.47,170.23,Delhi,192.27799999999996,Moderate,3,2021
2021-03-11,152.0,316.71,84.03,32.46,2.57,46.92,41.14,58.0,0.71,142.33,Delhi,325.36923076923074,Very Poor,3,2021
2021-03-12,88.96,222.77,66.9,16.66,1.83,31.51,34.9,52.95,0.86,154.73,Delhi,196.56799999999998,Moderate,3,2021
2021-03-13,127.71,279.96,82.1,34.7,2.21,41.67,39.57,57.4,0.4,209.6,Delhi,306.8714615384615,Very Poor,3,2021
2021-03-14,92.08,215.46,76.45,19.67,1.92,30.93,36.03,55.25,0.55,245.97,Delhi,207.864,Poor,3,2021
2021-03-15,97.65,259.06,76.67,18.48,1.9,26.95,33.58,55.56,0.52,259.85,Delhi,226.245,Poor,3,2021
2021-03-16,104.21,322.23,79.39,21.19,1.91,23.88,34.97,53.83,0.55,271.85,Delhi,272.5077,Poor,3,2021
2021-03-17,119.0,368.4,92.83,21.94,2.11,24.71,33.11,52.78,0.39,221.91,Delhi,323.77,Very Poor,3,2021
2021-03-18,128.19,371.04,98.43,19.88,2.3,29.4,33.46,53.93,0.34,183.42,Delhi,327.03700000000003,Very Poor,3,2021
2021-03-19,107.11,283.32,69.06,20.79,2.04,31.24,24.9,48.34,0.44,240.26,Delhi,257.46299999999997,Poor,3,2021
2021-03-20,118.34,280.65,47.92,24.15,2.19,30.95,14.55,51.42,0.53,241.15,Delhi,294.522,Poor,3,2021
2021-03-21,114.02,305.49,61.07,20.54,2.28,33.3,15.86,53.44,0.47,164.07,Delhi,280.26599999999996,Poor,3,2021
2021-03-22,88.76,284.68,43.16,23.25,2.06,32.59,20.25,51.88,0.88,159.14,Delhi,235.3332,Poor,3,2021
2021-03-23,83.62,302.16,71.22,19.28,1.92,22.06,33.21,53.12,0.96,184.48,Delhi,252.63840000000002,Poor,3,2021
2021-03-24,82.72,240.65,113.8,24.83,1.73,37.91,42.97,49.31,0.63,249.49,Delhi,193.829,Moderate,3,2021
2021-03-25,47.04,153.21,95.78,18.38,1.84,40.94,49.71,53.21,1.13,272.82,Delhi,136.11860000000001,Moderate,3,2021
2021-03-26,63.02,168.49,116.94,20.57,2.11,40.49,42.03,52.52,0.86,251.01,Delhi,146.20340000000002,Moderate,3,2021
2021-03-27,111.31,278.88,126.43,22.82,2.51,36.44,24.88,53.18,0.46,187.94,Delhi,271.323,Poor,3,2021
2021-03-28,161.81,311.03,151.67,40.05,2.32,53.61,40.5,52.08,0.56,160.56,Delhi,332.83992307692307,Very Poor,3,2021
2021-03-29,70.72,217.25,81.89,23.0,2.4,80.14,52.91,40.36,0.57,143.5,Delhi,178.385,Moderate,3,2021
2021-03-30,113.05,401.09,105.75,18.54,2.52,45.18,48.46,46.47,1.35,211.84,Delhi,364.22387499999996,Very Poor,3,2021
2021-03-31,48.57,217.01,106.9,16.53,1.48,52.8,55.92,36.66,1.73,271.35,Delhi,178.2266,Moderate,3,2021
2021-04-01,43.49,241.08,105.73,14.82,1.51,48.57,40.62,31.6,1.91,270.46,Delhi,194.1128,Moderate,4,2021
2021-04-02,64.66,182.8,126.13,22.07,1.83,34.1,31.6,32.8,0.83,255.29,Delhi,155.64800000000002,Moderate,4,2021
2021-04-03,80.82,189.39,140.93,30.35,1.93,36.51,35.32,32.21,0.5,196.22,Delhi,169.70599999999996,Moderate,4,2021
2021-04-04,77.34,187.58,114.91,30.12,2.16,44.66,17.02,33.84,0.68,248.15,Delhi,158.80280000000002,Moderate,4,2021
2021-04-05,127.48,290.15,193.19,51.86,2.34,64.91,24.59,35.51,0.64,141.56,Delhi,306.6963076923077,Very Poor,4,2021
2021-04-06,125.75,309.31,188.53,36.5,1.97,40.0,75.04,40.15,0.98,143.88,Delhi,305.37884615384615,Very Poor,4,2021
2021-04-07,84.85,253.97,122.71,28.53,1.91,38.96,54.36,41.55,0.92,241.9,Delhi,204.9303,Poor,4,2021
2021-04-08,50.75,150.98,109.78,19.2,1.94,39.38,35.78,36.69,0.81,263.86,Delhi,134.64679999999998,Moderate,4,2021
2021-04-09,63.76,199.92,112.94,23.5,2.12,39.85,31.1,31.13,0.75,240.48,Delhi,166.9472,Moderate,4,2021
2021-04-10,63.31,184.85,227.55,23.78,2.31,41.73,55.25,32.8,0.6,243.06,Delhi,248.0745,Poor,4,2021
2021-04-11,76.61,217.74,235.06,27.62,2.28,41.39,62.69,33.27,0.66,246.56,Delhi,255.5094,Poor,4,2021
2021-04-12,131.08,294.45,174.03,35.76,2.19,58.31,47.95,35.67,0.57,211.42,Delhi,309.4378461538462,Very Poor,4,2021
2021-04-13,107.05,269.78,104.9,31.84,2.21,92.06,31.62,36.47,0.8,224.82,Delhi,257.265,Poor,4,2021
2021-04-14,65.59,201.41,86.65,21.51,1.91,63.98,29.46,34.08,0.92,261.32,Delhi,167.9306,Moderate,4,2021
2021-04-15,80.72,260.85,100.9,22.9,2.07,32.25,29.24,34.12,0.82,244.84,Delhi,211.74150000000003,Poor,4,2021
2021-04-16,93.22,314.68,73.09,25.24,1.73,41.89,28.89,41.89,1.13,166.68,Delhi,265.0332,Poor,4,2021
2021-04-17,51.54,132.51,44.54,20.34,1.51,55.21,32.82,47.57,0.91,216.45,Delhi,122.4566,Moderate,4,2021
2021-04-18,80.81,137.92,48.53,33.29,1.63,75.94,33.29,42.68,0.74,194.42,Delhi,169.673,Moderate,4,2021
2021-04-19,75.53,149.49,58.57,25.51,1.79,60.52,30.05,38.97,0.79,235.45,Delhi,152.249,Moderate,4,2021
2021-04-20,85.87,164.25,47.99,47.23,1.57,57.39,27.53,39.63,0.95,199.9,Delhi,186.371,Moderate,4,2021
2021-04-21,70.42,106.63,55.84,31.29,1.56,45.75,30.54,49.44,0.99,224.83,Delhi,135.386,Moderate,4,2021
2021-04-22,60.57,116.89,48.62,28.96,1.52,62.12,31.31,48.68,1.29,151.62,Delhi,112.1474,Moderate,4,2021
2021-04-23,51.83,116.89,48.27,30.76,1.53,53.42,28.16,49.73,1.49,165.15,Delhi,112.1474,Moderate,4,2021
2021-04-24,47.97,96.52,58.84,23.93,1.65,50.99,25.46,42.49,0.92,256.05,Delhi,96.58959999999999,Satisfactory,4,2021
2021-04-25,97.09,168.61,82.39,25.5,2.1,50.22,25.18,40.81,0.85,240.99,Delhi,224.39700000000002,Poor,4,2021
2021-04-26,180.55,276.11,112.86,31.66,2.66,47.53,29.17,39.61,0.6,221.25,Delhi,347.11115384615385,Very Poor,4,2021
2021-04-27,205.11,328.64,111.89,36.13,2.68,46.67,34.05,40.29,0.62,191.9,Delhi,365.81453846153846,Very Poor,4,2021
2021-04-28,238.66,388.03,98.91,15.76,3.48,37.15,73.35,37.82,0.63,220.85,Delhi,391.36415384615384,Very Poor,4,2021
2021-04-29,157.12,333.99,94.45,27.09,3.02,44.71,37.11,35.63,0.72,228.88,Delhi,329.2683076923077,Very Poor,4,2021
2021-04-30,114.51,296.09,84.93,32.11,2.38,46.08,34.31,38.16,0.7,176.96,Delhi,281.88300000000004,Poor,4,2021
2021-05-01,88.1,239.61,76.14,25.44,2.97,60.66,37.23,37.85,0.7,180.51,Delhi,193.72999999999996,Moderate,5,2021
2021-05-02,70.86,224.9,72.17,18.75,2.95,39.61,37.02,38.78,0.83,190.02,Delhi,183.43400000000003,Moderate,5,2021
2021-05-03,87.05,370.61,70.84,20.83,2.77,37.25,36.34,40.47,0.76,220.99,Delhi,326.504875,Very Poor,5,2021
2021-05-04,64.85,239.97,70.34,13.94,2.2,41.96,37.08,40.52,0.63,203.84,Delhi,193.3802,Moderate,5,2021
2021-05-05,77.84,168.07,52.94,31.11,1.77,64.72,36.95,47.1,1.38,132.11,Delhi,159.872,Moderate,5,2021
2021-05-06,67.55,143.72,37.8,15.52,2.88,70.59,40.43,51.21,1.89,138.83,Delhi,129.8552,Moderate,5,2021
2021-05-09,58.81,121.98,35.86,3.94,1.87,31.34,73.91,45.49,1.17,199.95,Delhi,115.5068,Moderate,5,2021
2021-05-10,52.9,122.23,29.3,8.72,2.62,28.67,65.22,51.07,1.34,138.27,Delhi,115.6718,Moderate,5,2021
2021-05-11,54.77,139.02,24.55,6.04,2.05,30.57,66.66,49.11,1.17,136.36,Delhi,126.7532,Moderate,5,2021
2021-05-12,49.2,111.74,24.95,6.22,1.75,23.87,62.98,43.52,1.38,193.44,Delhi,108.7484,Moderate,5,2021
2021-05-13,48.94,114.44,26.09,10.92,2.27,32.12,59.62,49.89,1.2,112.65,Delhi,110.5304,Moderate,5,2021
2021-05-14,52.26,101.68,23.83,4.81,1.62,28.31,70.12,48.26,1.08,141.53,Delhi,102.1088,Moderate,5,2021
2021-05-15,63.53,185.01,30.22,13.81,2.82,29.19,59.24,40.26,1.15,139.7,Delhi,157.1066,Moderate,5,2021
